file_name,file_path,plate_well,plate,well,fsc_a,ssc_a,fl1_a,fl2_a,fl3_a,fl4_a,fsc_h,ssc_h,fl1_h,fl2_h,fl3_h,fl4_h,width,time
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,56045,5291,0,252,493,365,97562,8886,18,106,410,383,37,200
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,154149,9128,0,311,428,199,254596,13472,21,191,602,170,47,200
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,67035,5736,229,133,586,495,98780,9171,149,103,325,298,41,201
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,70903,6361,52,272,480,222,118158,11324,0,203,308,88,38,201
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,166970,12952,174,330,82,94,132687,13329,79,172,159,303,81,201
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,166250,16463,131,235,124,134,147738,17875,100,172,218,119,70,201
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,526770,41266,0,537,371,0,289972,28155,214,226,474,230,123,202
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,154725,7742,196,93,94,395,170073,6980,183,78,126,303,64,202
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,45625,2785,86,140,446,214,67325,3620,97,113,288,163,38,203
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,248632,15724,190,86,572,89,306794,19727,212,138,425,122,60,203
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,46585,3884,281,53,399,168,57206,5600,202,8,219,129,43,203
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,37881,2189,46,107,588,101,55190,3619,68,34,557,155,37,203
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,76896,8355,310,343,464,171,74218,10543,265,246,378,132,56,203
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,252300,27728,479,348,147,226,82425,13003,248,189,540,275,165,204
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,57581,2933,0,417,240,4,86455,4354,0,215,78,0,39,204
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,33533,2585,34,252,399,135,59029,4765,106,114,365,105,31,204
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,75897,6546,281,90,377,253,114896,9766,232,204,314,213,41,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,176291,8024,70,43,185,291,238285,9293,64,84,481,300,59,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,195553,10118,0,121,726,566,290931,13104,26,55,680,461,55,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,53044,9100,217,6,316,284,61432,12420,84,47,268,211,46,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,92871,8615,676,0,179,262,91551,10341,279,72,392,196,61,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,166518,14960,520,0,0,154,151316,17985,174,102,0,120,69,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,186762,8114,493,96,409,361,271955,9848,298,95,267,314,52,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,340509,12547,0,25,0,271,276239,9494,21,106,363,281,92,205
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,632133,63928,0,0,562,197,742423,81421,0,120,733,407,70,206
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,293714,13248,244,0,288,81,264553,10175,223,69,446,376,84,206
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,279274,14416,731,0,260,38,123569,5728,222,39,370,207,147,206
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,113691,11458,354,152,217,228,148023,15920,326,163,72,219,49,206
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,109163,8425,189,0,121,30,123211,8878,157,196,291,75,58,207
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,147169,8890,0,192,702,138,200036,11012,103,111,329,200,54,207
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,337560,17491,195,330,298,313,378151,19010,223,135,271,248,73,207
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,33242,10639,356,290,472,10,57569,18621,209,198,502,48,31,208
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,123344,8245,350,347,118,0,152266,10999,172,151,271,133,52,208
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,74186,4957,0,396,80,452,120786,7450,0,226,0,262,39,208
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,92315,5e3,211,193,675,171,136841,7334,130,118,808,216,44,208
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,125632,5844,84,336,473,0,196647,8763,112,119,391,48,46,209
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,88803,6824,119,22,358,57,141681,11009,115,92,202,232,43,209
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,258401,22573,344,373,182,165,287890,27920,127,213,198,224,64,209
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,704356,47730,0,68,600,546,650559,48676,100,132,460,174,86,210
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,374260,41816,444,432,388,0,96432,14509,248,208,493,368,223,211
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,127610,17844,242,272,230,194,122471,21357,127,181,211,81,64,212
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,61549,3881,177,159,172,98,111900,6819,144,17,145,94,36,212
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,89305,5542,195,125,527,179,139605,8187,165,25,398,108,42,212
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,265783,30487,509,205,928,101,135203,20899,258,252,543,198,119,212
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,128506,13685,0,387,341,214,113320,15369,147,137,141,119,65,213
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,90302,6278,113,101,0,50,134460,9523,167,62,235,60,44,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,32940,2407,56,114,297,143,60082,5190,107,46,101,116,29,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,28091,2845,102,90,196,182,57404,5919,52,120,264,194,26,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,38475,5765,283,291,391,188,57106,9428,193,178,577,278,35,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,96665,10263,0,256,1121,168,120530,15618,23,166,885,154,50,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,29908,3092,0,186,211,226,59871,5920,30,102,52,208,26,214
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,132190,6434,0,379,94,95,56614,2858,112,199,252,348,129,215
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,343845,57051,0,0,0,27,57271,12215,157,234,473,498,346,215
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,187802,11455,0,0,0,57,190818,12378,35,38,131,244,69,215
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,1419309,108214,509,357,1545,67,407527,36817,238,249,661,248,250,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,81922,10136,175,270,792,43,134227,16230,113,161,694,189,40,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,350734,17273,53,58,0,455,151693,7519,137,225,232,243,149,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,133449,11972,107,13,39,296,166889,17921,74,67,271,298,54,216
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,52338,3479,198,258,704,368,88176,5413,131,183,645,266,36,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,229328,9483,245,73,364,0,106805,4973,144,88,435,222,133,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,410149,6964841,295,0,286,365,244277,8348384,198,133,390,292,110,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,166368,11384,143,119,877,191,263002,16256,180,131,676,158,51,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,55481,5264,0,255,190,237,80706,9273,0,125,493,281,38,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,40182,5464,171,248,332,202,58804,8867,97,127,216,166,41,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,51831,8197,0,326,217,3,53453,10789,30,303,413,181,47,217
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,98364,5790,0,5,676,168,130819,7290,19,57,507,174,47,218
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,101938,9975,166,167,725,194,107665,11591,126,147,537,265,58,219
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,76495,8094,65,177,432,205,109522,12495,74,108,297,201,41,219
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,76357,8278,0,0,268,290,95753,12194,0,11,285,281,49,219
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,1246775,74291,943,400,560,97,1452981,87113,327,186,277,249,84,219
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,340098,3356004,280,44,1334,290,263038,4479251,250,143,653,198,81,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,29468,2708,125,272,376,180,57027,3883,85,154,189,341,28,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,269396,56251,599,0,1552,884,380503,80771,494,76,1339,507,55,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,153956,14847,195,79,0,103,176066,18683,104,127,0,160,58,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,35813,3838,168,231,559,290,51493,5748,125,166,314,147,34,220
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,38528,6809,123,118,0,112,51076,10771,55,64,267,48,37,221
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,603267,2273163,347,577,522,456,307151,1988019,182,227,495,410,130,221
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,83111,0,126,173,502,104,123946,1022,42,91,570,207,43,221
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,110757,6511,499,193,118,200,148369,8487,206,162,178,371,52,221
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,46285,4279,138,199,432,132,60776,7602,43,156,267,89,40,221
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,79637,5793,153,0,691,12,142095,8709,27,53,873,168,38,221
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,41115,3599,86,41,510,263,66455,6517,99,32,340,339,33,221
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,56868,5202,304,203,330,330,94030,7713,225,121,190,194,38,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,182178,26162,593,394,54,297,123633,23972,339,198,265,290,88,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,95422,50129,469,0,248,433,96075,46564,269,0,236,271,66,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,95880,6967,551,0,0,151,128503,7502,379,4,35,158,48,222
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,35889,3977,351,224,466,271,51627,6126,256,119,400,332,35,223
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,29404,1881,253,249,652,146,59759,3528,135,253,784,121,27,223
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,62914,4653,0,37,243,78,107794,7137,0,95,65,147,37,223
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,78343,6475,320,119,312,230,125232,11701,222,94,269,312,38,223
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,61213,7745,296,390,301,149,61481,9651,222,248,314,89,53,224
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,194372,18349,202,11,0,0,275470,22879,138,13,233,98,55,224
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,44253,4939,225,78,321,427,72297,7708,131,37,260,287,34,224
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,36984,2513,99,353,417,355,55892,3402,137,328,354,202,38,224
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,99212,6625,0,89,464,108,142001,8327,5,27,486,88,45,224
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,565489,21057,232,431,723,23,653246,23980,217,232,439,246,79,225
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,77136,12212,201,39,57,214,62128,12780,135,108,143,182,65,225
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,75337,8464,175,555,316,251,50512,7686,78,275,488,238,74,225
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,398498,35027,0,376,0,375,94403,12055,147,141,420,269,242,225
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,28043,2115,119,107,630,160,55918,4207,129,119,520,266,25,226
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,104522,5766,192,117,301,101,130684,6940,73,50,418,67,52,226
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,46509,8279,247,0,579,206,52572,11317,77,0,235,404,45,227
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,77356,5253,110,0,827,373,108432,7436,79,0,509,381,44,227
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,62155,4993,347,206,670,0,105491,8872,157,118,539,170,37,227
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,27211,2120,195,233,175,222,57549,4070,133,189,269,125,26,228
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,45879,4577,275,425,777,0,70214,7682,130,322,580,0,37,228
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,146837,8997,10,196,833,234,226911,12647,0,108,574,348,48,229
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,427134,19289,0,125,225,463,496980,20644,72,133,233,406,76,229
flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul-chlamee-acclimated-70/F04,flow-cytometry-data/chlamee-acclimated/50ul/20181120_174537-50ul,70/F04,70,F04,103146,5847,0,196,0,206,140173,8227,0,137,40,265,49,229
