plate_key,population,plate,well,temperature
2,9,52,E08,28
2,9,53,E08,28
2,9,54,E08,28
2,9,55,E08,28
2,9,56,E08,28
2,9,71,E08,22
2,9,72,E08,22
2,9,73,E08,22
2,9,74,E08,22
2,9,75,E08,22
2,9,76,E08,22
2,9,77,E08,22
2,9,92,E08,16
2,9,93,E08,16
2,9,94,E08,16
2,9,95,E08,16
2,9,96,E08,16
2,9,97,E08,16
2,9,98,E08,16
2,9,113,E08,10
2,9,114,E08,10
2,9,115,E08,10
2,9,116,E08,10
2,9,117,E08,10
2,9,118,E08,10
2,9,119,E08,10
2,21,8,E09,34
2,21,9,E09,34
2,21,10,E09,34
2,21,11,E09,34
2,21,12,E09,34
2,21,13,E09,34
2,21,14,E09,34
2,21,29,E09,40
2,21,30,E09,40
2,21,31,E09,40
2,21,32,E09,40
2,21,33,E09,40
2,21,34,E09,40
2,21,35,E09,40
2,21,50,E09,28
2,21,51,E09,28
2,21,52,E09,28
2,21,53,E09,28
2,21,54,E09,28
2,21,55,E09,28
2,21,56,E09,28
2,21,71,E09,22
2,21,72,E09,22
2,21,73,E09,22
2,21,74,E09,22
2,21,75,E09,22
2,21,76,E09,22
2,21,77,E09,22
2,21,92,E09,16
2,21,93,E09,16
2,21,94,E09,16
2,21,95,E09,16
2,21,96,E09,16
2,21,97,E09,16
2,21,98,E09,16
2,21,113,E09,10
2,21,114,E09,10
2,21,115,E09,10
2,21,116,E09,10
2,21,117,E09,10
2,21,118,E09,10
2,21,119,E09,10
2,22,8,E10,34
2,22,9,E10,34
2,22,10,E10,34
2,22,11,E10,34
2,22,12,E10,34
2,22,13,E10,34
2,22,14,E10,34
2,22,29,E10,40
2,22,30,E10,40
2,22,31,E10,40
2,22,32,E10,40
2,22,33,E10,40
2,22,34,E10,40
2,22,35,E10,40
2,22,50,E10,28
2,22,51,E10,28
2,22,52,E10,28
2,22,53,E10,28
2,22,54,E10,28
2,22,55,E10,28
2,22,56,E10,28
2,22,71,E10,22
2,22,72,E10,22
2,22,73,E10,22
2,22,74,E10,22
2,22,75,E10,22
2,22,76,E10,22
2,22,77,E10,22
2,22,92,E10,16
2,22,93,E10,16
2,22,94,E10,16
2,22,95,E10,16
2,22,96,E10,16
2,22,97,E10,16
2,22,98,E10,16
2,22,113,E10,10
2,22,114,E10,10
2,22,115,E10,10
2,22,116,E10,10
2,22,117,E10,10
2,22,118,E10,10
2,22,119,E10,10
2,18,8,E11,34
2,18,9,E11,34
2,18,10,E11,34
2,18,11,E11,34
2,18,12,E11,34
2,18,13,E11,34
2,18,14,E11,34
2,18,29,E11,40
2,18,30,E11,40
2,18,31,E11,40
2,18,32,E11,40
2,18,33,E11,40
2,18,34,E11,40
2,18,35,E11,40
2,18,50,E11,28
2,18,51,E11,28
2,18,52,E11,28
2,18,53,E11,28
2,18,54,E11,28
2,18,55,E11,28
2,18,56,E11,28
2,18,71,E11,22
2,18,72,E11,22
2,18,73,E11,22
2,18,74,E11,22
2,18,75,E11,22
2,18,76,E11,22
2,18,77,E11,22
2,18,92,E11,16
2,18,93,E11,16
2,18,94,E11,16
2,18,95,E11,16
2,18,96,E11,16
2,18,97,E11,16
2,18,98,E11,16
2,18,113,E11,10
2,18,114,E11,10
2,18,115,E11,10
2,18,116,E11,10
2,18,117,E11,10
2,18,118,E11,10
2,18,119,E11,10
2,28,8,F02,34
2,28,9,F02,34
2,28,10,F02,34
2,28,11,F02,34
2,28,12,F02,34
2,28,13,F02,34
2,28,14,F02,34
2,28,29,F02,40
2,28,30,F02,40
2,28,31,F02,40
2,28,32,F02,40
2,28,33,F02,40
2,28,34,F02,40
2,28,35,F02,40
2,28,50,F02,28
2,28,51,F02,28
2,28,52,F02,28
2,28,53,F02,28
2,28,54,F02,28
2,28,55,F02,28
2,28,56,F02,28
2,28,71,F02,22
2,28,72,F02,22
2,28,73,F02,22
2,28,74,F02,22
2,28,75,F02,22
2,28,76,F02,22
2,28,77,F02,22
2,28,92,F02,16
2,28,93,F02,16
2,28,94,F02,16
2,28,95,F02,16
2,28,96,F02,16
2,28,97,F02,16
2,28,98,F02,16
2,28,113,F02,10
2,28,114,F02,10
2,28,115,F02,10
2,28,116,F02,10
2,28,117,F02,10
2,28,118,F02,10
2,28,119,F02,10
2,4,8,F03,34
2,4,9,F03,34
2,4,10,F03,34
2,4,11,F03,34
2,4,12,F03,34
2,4,13,F03,34
2,4,14,F03,34
2,4,29,F03,40
2,4,30,F03,40
2,4,31,F03,40
2,4,32,F03,40
2,4,33,F03,40
2,4,34,F03,40
2,4,35,F03,40
2,4,50,F03,28
2,4,51,F03,28
2,4,52,F03,28
2,4,53,F03,28
2,4,54,F03,28
2,4,55,F03,28
2,4,56,F03,28
2,4,71,F03,22
2,4,72,F03,22
2,4,73,F03,22
2,4,74,F03,22
2,4,75,F03,22
2,4,76,F03,22
2,4,77,F03,22
2,4,92,F03,16
2,4,93,F03,16
2,4,94,F03,16
2,4,95,F03,16
2,4,96,F03,16
2,4,97,F03,16
2,4,98,F03,16
2,4,113,F03,10
2,4,114,F03,10
2,4,115,F03,10
2,4,116,F03,10
2,4,117,F03,10
2,4,118,F03,10
2,4,119,F03,10
2,21,8,F04,34
2,21,9,F04,34
2,21,10,F04,34
2,21,11,F04,34
2,21,12,F04,34
2,21,13,F04,34
2,21,14,F04,34
2,21,29,F04,40
2,21,30,F04,40
2,21,31,F04,40
2,21,32,F04,40
2,21,33,F04,40
2,21,34,F04,40
2,21,35,F04,40
2,21,50,F04,28
2,21,51,F04,28
2,21,52,F04,28
2,21,53,F04,28
2,21,54,F04,28
2,21,55,F04,28
2,21,56,F04,28
2,21,71,F04,22
2,21,72,F04,22
2,21,73,F04,22
2,21,74,F04,22
2,21,75,F04,22
2,21,76,F04,22
2,21,77,F04,22
2,21,92,F04,16
2,21,93,F04,16
2,21,94,F04,16
2,21,95,F04,16
2,21,96,F04,16
2,21,97,F04,16
2,21,98,F04,16
2,21,113,F04,10
2,21,114,F04,10
2,21,115,F04,10
2,21,116,F04,10
2,21,117,F04,10
2,21,118,F04,10
2,21,119,F04,10
2,17,8,F05,34
2,17,9,F05,34
2,17,10,F05,34
2,17,11,F05,34
2,17,12,F05,34
2,17,13,F05,34
2,17,14,F05,34
2,17,29,F05,40
2,17,30,F05,40
2,17,31,F05,40
2,17,32,F05,40
2,17,33,F05,40
2,17,34,F05,40
2,17,35,F05,40
2,17,50,F05,28
2,17,51,F05,28
2,17,52,F05,28
2,17,53,F05,28
2,17,54,F05,28
2,17,55,F05,28
2,17,56,F05,28
2,17,71,F05,22
2,17,72,F05,22
2,17,73,F05,22
2,17,74,F05,22
2,17,75,F05,22
2,17,76,F05,22
2,17,77,F05,22
2,17,92,F05,16
2,17,93,F05,16
2,17,94,F05,16
2,17,95,F05,16
2,17,96,F05,16
2,17,97,F05,16
2,17,98,F05,16
2,17,113,F05,10
2,17,114,F05,10
2,17,115,F05,10
2,17,116,F05,10
2,17,117,F05,10
2,17,118,F05,10
2,17,119,F05,10
2,22,8,F06,34
2,22,9,F06,34
2,22,10,F06,34
2,22,11,F06,34
2,22,12,F06,34
2,22,13,F06,34
2,22,14,F06,34
2,22,29,F06,40
2,22,30,F06,40
2,22,31,F06,40
2,22,32,F06,40
2,22,33,F06,40
2,22,34,F06,40
2,22,35,F06,40
2,22,50,F06,28
2,22,51,F06,28
2,22,52,F06,28
2,22,53,F06,28
2,22,54,F06,28
2,22,55,F06,28
2,22,56,F06,28
2,22,71,F06,22
2,22,72,F06,22
2,22,73,F06,22
2,22,74,F06,22
2,22,75,F06,22
2,22,76,F06,22
2,22,77,F06,22
2,22,92,F06,16
2,22,93,F06,16
2,22,94,F06,16
2,22,95,F06,16
2,22,96,F06,16
2,22,97,F06,16
2,22,98,F06,16
2,22,113,F06,10
2,22,114,F06,10
2,22,115,F06,10
2,22,116,F06,10
2,22,117,F06,10
2,22,118,F06,10
2,22,119,F06,10
2,35,8,F07,34
2,35,9,F07,34
2,35,10,F07,34
2,35,11,F07,34
2,35,12,F07,34
2,35,13,F07,34
2,35,14,F07,34
2,35,29,F07,40
2,35,30,F07,40
2,35,31,F07,40
2,35,32,F07,40
2,35,33,F07,40
2,35,34,F07,40
2,35,35,F07,40
2,35,50,F07,28
2,35,51,F07,28
2,35,52,F07,28
2,35,53,F07,28
2,35,54,F07,28
2,35,55,F07,28
2,35,56,F07,28
2,35,71,F07,22
2,35,72,F07,22
2,35,73,F07,22
2,35,74,F07,22
2,35,75,F07,22
2,35,76,F07,22
2,35,77,F07,22
2,35,92,F07,16
2,35,93,F07,16
2,35,94,F07,16
2,35,95,F07,16
2,35,96,F07,16
2,35,97,F07,16
2,35,98,F07,16
2,35,113,F07,10
2,35,114,F07,10
2,35,115,F07,10
2,35,116,F07,10
2,35,117,F07,10
2,35,118,F07,10
2,35,119,F07,10
2,31,8,F08,34
2,31,9,F08,34
2,31,10,F08,34
2,31,11,F08,34
2,31,12,F08,34
2,31,13,F08,34
2,31,14,F08,34
2,31,29,F08,40
2,31,30,F08,40
2,31,31,F08,40
2,31,32,F08,40
2,31,33,F08,40
2,31,34,F08,40
2,31,35,F08,40
2,31,50,F08,28
2,31,51,F08,28
2,31,52,F08,28
2,31,53,F08,28
2,31,54,F08,28
2,31,55,F08,28
2,31,56,F08,28
2,31,71,F08,22
2,31,72,F08,22
2,31,73,F08,22
2,31,74,F08,22
2,31,75,F08,22
2,31,76,F08,22
2,31,77,F08,22
2,31,92,F08,16
2,31,93,F08,16
2,31,94,F08,16
2,31,95,F08,16
2,31,96,F08,16
2,31,97,F08,16
2,31,98,F08,16
2,31,113,F08,10
2,31,114,F08,10
2,31,115,F08,10
2,31,116,F08,10
2,31,117,F08,10
2,31,118,F08,10
2,31,119,F08,10
2,2,8,F09,34
2,2,9,F09,34
2,2,10,F09,34
2,2,11,F09,34
2,2,12,F09,34
2,2,13,F09,34
2,2,14,F09,34
2,2,29,F09,40
2,2,30,F09,40
2,2,31,F09,40
2,2,32,F09,40
2,2,33,F09,40
2,2,34,F09,40
2,2,35,F09,40
2,2,50,F09,28
2,2,51,F09,28
2,2,52,F09,28
2,2,53,F09,28
2,2,54,F09,28
2,2,55,F09,28
2,2,56,F09,28
2,2,71,F09,22
2,2,72,F09,22
2,2,73,F09,22
2,2,74,F09,22
2,2,75,F09,22
2,2,76,F09,22
2,2,77,F09,22
2,2,92,F09,16
2,2,93,F09,16
2,2,94,F09,16
2,2,95,F09,16
2,2,96,F09,16
2,2,97,F09,16
2,2,98,F09,16
2,2,113,F09,10
2,2,114,F09,10
2,2,115,F09,10
2,2,116,F09,10
2,2,117,F09,10
2,2,118,F09,10
2,2,119,F09,10
2,anc2,8,F10,34
2,anc2,9,F10,34
2,anc2,10,F10,34
2,anc2,11,F10,34
2,anc2,12,F10,34
2,anc2,13,F10,34
2,anc2,14,F10,34
2,anc2,29,F10,40
2,anc2,30,F10,40
2,anc2,31,F10,40
2,anc2,32,F10,40
2,anc2,33,F10,40
2,anc2,34,F10,40
2,anc2,35,F10,40
2,anc2,50,F10,28
2,anc2,51,F10,28
2,anc2,52,F10,28
2,anc2,53,F10,28
2,anc2,54,F10,28
2,anc2,55,F10,28
2,anc2,56,F10,28
2,anc2,71,F10,22
2,anc2,72,F10,22
2,anc2,73,F10,22
2,anc2,74,F10,22
2,anc2,75,F10,22
2,anc2,76,F10,22
2,anc2,77,F10,22
2,anc2,92,F10,16
2,anc2,93,F10,16
2,anc2,94,F10,16
2,anc2,95,F10,16
2,anc2,96,F10,16
2,anc2,97,F10,16
2,anc2,98,F10,16
2,anc2,113,F10,10
2,anc2,114,F10,10
2,anc2,115,F10,10
2,anc2,116,F10,10
2,anc2,117,F10,10
2,anc2,118,F10,10
2,anc2,119,F10,10
2,26,8,F11,34
2,26,9,F11,34
2,26,10,F11,34
2,26,11,F11,34
2,26,12,F11,34
2,26,13,F11,34
2,26,14,F11,34
2,26,29,F11,40
2,26,30,F11,40
2,26,31,F11,40
2,26,32,F11,40
2,26,33,F11,40
2,26,34,F11,40
2,26,35,F11,40
2,26,50,F11,28
2,26,51,F11,28
2,26,52,F11,28
2,26,53,F11,28
2,26,54,F11,28
2,26,55,F11,28
2,26,56,F11,28
2,26,71,F11,22
2,26,72,F11,22
2,26,73,F11,22
2,26,74,F11,22
2,26,75,F11,22
2,26,76,F11,22
2,26,77,F11,22
2,26,92,F11,16
2,26,93,F11,16
2,26,94,F11,16
2,26,95,F11,16
2,26,96,F11,16
2,26,97,F11,16
2,26,98,F11,16
2,26,113,F11,10
2,26,114,F11,10
2,26,115,F11,10
2,26,116,F11,10
2,26,117,F11,10
2,26,118,F11,10
2,26,119,F11,10
2,27,8,G02,34
2,27,9,G02,34
2,27,10,G02,34
2,27,11,G02,34
2,27,12,G02,34
2,27,13,G02,34
2,27,14,G02,34
2,27,29,G02,40
2,27,30,G02,40
2,27,31,G02,40
2,27,32,G02,40
2,27,33,G02,40
2,27,34,G02,40
2,27,35,G02,40
2,27,50,G02,28
2,27,51,G02,28
2,27,52,G02,28
2,27,53,G02,28
2,27,54,G02,28
2,27,55,G02,28
2,27,56,G02,28
2,27,71,G02,22
2,27,72,G02,22
2,27,73,G02,22
2,27,74,G02,22
2,27,75,G02,22
2,27,76,G02,22
2,27,77,G02,22
2,27,92,G02,16
2,27,93,G02,16
2,27,94,G02,16
2,27,95,G02,16
2,27,96,G02,16
2,27,97,G02,16
2,27,98,G02,16
2,27,113,G02,10
2,27,114,G02,10
2,27,115,G02,10
2,27,116,G02,10
2,27,117,G02,10
2,27,118,G02,10
2,27,119,G02,10
2,9,8,G03,34
2,9,9,G03,34
2,9,10,G03,34
2,9,11,G03,34
2,9,12,G03,34
2,9,13,G03,34
2,9,14,G03,34
2,9,29,G03,40
2,9,30,G03,40
2,9,31,G03,40
2,9,32,G03,40
2,9,33,G03,40
2,9,34,G03,40
2,9,35,G03,40
2,9,50,G03,28
2,9,51,G03,28
2,9,52,G03,28
2,9,53,G03,28
2,9,54,G03,28
2,9,55,G03,28
2,9,56,G03,28
2,9,71,G03,22
2,9,72,G03,22
2,9,73,G03,22
2,9,74,G03,22
2,9,75,G03,22
2,9,76,G03,22
2,9,77,G03,22
2,9,92,G03,16
2,9,93,G03,16
2,9,94,G03,16
2,9,95,G03,16
2,9,96,G03,16
2,9,97,G03,16
2,9,98,G03,16
2,9,113,G03,10
2,9,114,G03,10
2,9,115,G03,10
2,9,116,G03,10
2,9,117,G03,10
2,9,118,G03,10
2,9,119,G03,10
3,15,15,B02,34
3,15,16,B02,34
3,15,17,B02,34
3,15,18,B02,34
3,15,19,B02,34
3,15,20,B02,34
3,15,21,B02,34
3,15,36,B02,40
3,15,37,B02,40
3,15,38,B02,40
3,15,39,B02,40
3,15,40,B02,40
3,15,41,B02,40
3,15,42,B02,40
3,15,57,B02,28
3,15,58,B02,28
3,15,59,B02,28
3,15,60,B02,28
3,15,61,B02,28
3,15,62,B02,28
3,15,63,B02,28
3,15,78,B02,22
3,15,79,B02,22
3,15,80,B02,22
3,15,81,B02,22
3,15,82,B02,22
3,15,83,B02,22
3,15,84,B02,22
3,15,99,B02,16
3,15,100,B02,16
3,15,101,B02,16
3,15,102,B02,16
3,15,103,B02,16
3,15,104,B02,16
3,15,105,B02,16
3,15,120,B02,10
3,15,121,B02,10
3,15,122,B02,10
3,15,123,B02,10
3,15,124,B02,10
3,15,125,B02,10
3,15,126,B02,10
3,3,15,B03,34
3,3,16,B03,34
3,3,17,B03,34
3,3,18,B03,34
3,3,19,B03,34
3,3,20,B03,34
3,3,21,B03,34
3,3,36,B03,40
3,3,37,B03,40
3,3,38,B03,40
3,3,39,B03,40
3,3,40,B03,40
3,3,41,B03,40
3,3,42,B03,40
3,3,57,B03,28
3,3,58,B03,28
3,3,59,B03,28
3,3,60,B03,28
3,3,61,B03,28
3,3,62,B03,28
3,3,63,B03,28
3,3,78,B03,22
3,3,79,B03,22
3,3,80,B03,22
3,3,81,B03,22
3,3,82,B03,22
3,3,83,B03,22
3,3,84,B03,22
3,3,99,B03,16
3,3,100,B03,16
3,3,101,B03,16
3,3,102,B03,16
3,3,103,B03,16
3,3,104,B03,16
3,3,105,B03,16
3,3,120,B03,10
3,3,121,B03,10
3,3,122,B03,10
3,3,123,B03,10
3,3,124,B03,10
3,3,125,B03,10
3,3,126,B03,10
3,cc1690,15,B04,34
3,cc1690,16,B04,34
3,cc1690,17,B04,34
3,cc1690,18,B04,34
3,cc1690,19,B04,34
3,cc1690,20,B04,34
3,cc1690,21,B04,34
3,cc1690,36,B04,40
3,cc1690,37,B04,40
3,cc1690,38,B04,40
3,cc1690,39,B04,40
3,cc1690,40,B04,40
3,cc1690,41,B04,40
3,cc1690,42,B04,40
3,cc1690,57,B04,28
3,cc1690,58,B04,28
3,cc1690,59,B04,28
3,cc1690,60,B04,28
3,cc1690,61,B04,28
3,cc1690,62,B04,28
3,cc1690,63,B04,28
3,cc1690,78,B04,22
3,cc1690,79,B04,22
3,cc1690,80,B04,22
3,cc1690,81,B04,22
3,cc1690,82,B04,22
3,cc1690,83,B04,22
3,cc1690,84,B04,22
3,cc1690,99,B04,16
3,cc1690,100,B04,16
3,cc1690,101,B04,16
3,cc1690,102,B04,16
3,cc1690,103,B04,16
3,cc1690,104,B04,16
3,cc1690,105,B04,16
3,cc1690,120,B04,10
3,cc1690,121,B04,10
3,cc1690,122,B04,10
3,cc1690,123,B04,10
3,cc1690,124,B04,10
3,cc1690,125,B04,10
3,cc1690,126,B04,10
3,16,15,B05,34
3,16,16,B05,34
3,16,17,B05,34
3,16,18,B05,34
3,16,19,B05,34
3,16,20,B05,34
3,16,21,B05,34
3,16,36,B05,40
3,16,37,B05,40
3,16,38,B05,40
3,16,39,B05,40
3,16,40,B05,40
3,16,41,B05,40
3,16,42,B05,40
3,16,57,B05,28
3,16,58,B05,28
3,16,59,B05,28
3,16,60,B05,28
3,16,61,B05,28
3,16,62,B05,28
3,16,63,B05,28
3,16,78,B05,22
3,16,79,B05,22
3,16,80,B05,22
3,16,81,B05,22
3,16,82,B05,22
3,16,83,B05,22
3,16,84,B05,22
3,16,99,B05,16
3,16,100,B05,16
3,16,101,B05,16
3,16,102,B05,16
3,16,103,B05,16
3,16,104,B05,16
3,16,105,B05,16
3,16,120,B05,10
3,16,121,B05,10
3,16,122,B05,10
3,16,123,B05,10
3,16,124,B05,10
3,16,125,B05,10
3,16,126,B05,10
3,20,15,B06,34
3,20,16,B06,34
3,20,17,B06,34
3,20,18,B06,34
3,20,19,B06,34
3,20,20,B06,34
3,20,21,B06,34
3,20,36,B06,40
3,20,37,B06,40
3,20,38,B06,40
3,20,39,B06,40
3,20,40,B06,40
3,20,41,B06,40
3,20,42,B06,40
3,20,57,B06,28
3,20,58,B06,28
3,20,59,B06,28
3,20,60,B06,28
3,20,61,B06,28
3,20,62,B06,28
3,20,63,B06,28
3,20,78,B06,22
3,20,79,B06,22
3,20,80,B06,22
3,20,81,B06,22
3,20,82,B06,22
3,20,83,B06,22
3,20,84,B06,22
3,20,99,B06,16
3,20,100,B06,16
3,20,101,B06,16
3,20,102,B06,16
3,20,103,B06,16
3,20,104,B06,16
3,20,105,B06,16
3,20,120,B06,10
3,20,121,B06,10
3,20,122,B06,10
3,20,123,B06,10
3,20,124,B06,10
3,20,125,B06,10
3,20,126,B06,10
3,anc3,15,B07,34
3,anc3,16,B07,34
3,anc3,17,B07,34
3,anc3,18,B07,34
3,anc3,19,B07,34
3,anc3,20,B07,34
3,anc3,21,B07,34
3,anc3,36,B07,40
3,anc3,37,B07,40
3,anc3,38,B07,40
3,anc3,39,B07,40
3,anc3,40,B07,40
3,anc3,41,B07,40
3,anc3,42,B07,40
3,anc3,57,B07,28
3,anc3,58,B07,28
3,anc3,59,B07,28
3,anc3,60,B07,28
3,anc3,61,B07,28
3,anc3,62,B07,28
3,anc3,63,B07,28
3,anc3,78,B07,22
3,anc3,79,B07,22
3,anc3,80,B07,22
3,anc3,81,B07,22
3,anc3,82,B07,22
3,anc3,83,B07,22
3,anc3,84,B07,22
3,anc3,99,B07,16
3,anc3,100,B07,16
3,anc3,101,B07,16
3,anc3,102,B07,16
3,anc3,103,B07,16
3,anc3,104,B07,16
3,anc3,105,B07,16
3,anc3,120,B07,10
3,anc3,121,B07,10
3,anc3,122,B07,10
3,anc3,123,B07,10
3,anc3,124,B07,10
3,anc3,125,B07,10
3,anc3,126,B07,10
3,7,15,B08,34
3,7,16,B08,34
3,7,17,B08,34
3,7,18,B08,34
3,7,19,B08,34
3,7,20,B08,34
3,7,21,B08,34
3,7,36,B08,40
3,7,37,B08,40
3,7,38,B08,40
3,7,39,B08,40
3,7,40,B08,40
3,7,41,B08,40
3,7,42,B08,40
3,7,57,B08,28
3,7,58,B08,28
3,7,59,B08,28
3,7,60,B08,28
3,7,61,B08,28
3,7,62,B08,28
3,7,63,B08,28
3,7,78,B08,22
3,7,79,B08,22
3,7,80,B08,22
3,7,81,B08,22
3,7,82,B08,22
3,7,83,B08,22
3,7,84,B08,22
3,7,99,B08,16
3,7,100,B08,16
3,7,101,B08,16
3,7,102,B08,16
3,7,103,B08,16
3,7,104,B08,16
3,7,105,B08,16
3,7,120,B08,10
3,7,121,B08,10
3,7,122,B08,10
3,7,123,B08,10
3,7,124,B08,10
3,7,125,B08,10
3,7,126,B08,10
3,5,15,B09,34
3,5,16,B09,34
3,5,17,B09,34
3,5,18,B09,34
3,5,19,B09,34
3,5,20,B09,34
3,5,21,B09,34
3,5,36,B09,40
3,5,37,B09,40
3,5,38,B09,40
3,5,39,B09,40
3,5,40,B09,40
3,5,41,B09,40
3,5,42,B09,40
3,5,57,B09,28
3,5,58,B09,28
3,5,59,B09,28
3,5,60,B09,28
3,5,61,B09,28
3,5,62,B09,28
3,5,63,B09,28
3,5,78,B09,22
3,5,79,B09,22
3,5,80,B09,22
3,5,81,B09,22
3,5,82,B09,22
3,5,83,B09,22
3,5,84,B09,22
3,5,99,B09,16
3,5,100,B09,16
3,5,101,B09,16
3,5,102,B09,16
3,5,103,B09,16
3,5,104,B09,16
3,5,105,B09,16
3,5,120,B09,10
3,5,121,B09,10
3,5,122,B09,10
3,5,123,B09,10
3,5,124,B09,10
3,5,125,B09,10
3,5,126,B09,10
3,29,15,B10,34
3,29,16,B10,34
3,29,17,B10,34
3,29,18,B10,34
3,29,19,B10,34
3,29,20,B10,34
3,29,21,B10,34
3,29,36,B10,40
3,29,37,B10,40
3,29,38,B10,40
3,29,39,B10,40
3,29,40,B10,40
3,29,41,B10,40
3,29,42,B10,40
3,29,57,B10,28
3,29,58,B10,28
3,29,59,B10,28
3,29,60,B10,28
3,29,61,B10,28
3,29,62,B10,28
3,29,63,B10,28
3,29,78,B10,22
3,29,79,B10,22
3,29,80,B10,22
3,29,81,B10,22
3,29,82,B10,22
3,29,83,B10,22
3,29,84,B10,22
3,29,99,B10,16
3,29,100,B10,16
3,29,101,B10,16
3,29,102,B10,16
3,29,103,B10,16
3,29,104,B10,16
3,29,105,B10,16
3,29,120,B10,10
3,29,121,B10,10
3,29,122,B10,10
3,29,123,B10,10
3,29,124,B10,10
3,29,125,B10,10
3,29,126,B10,10
3,anc4,15,B11,34
3,anc4,16,B11,34
3,anc4,17,B11,34
3,anc4,18,B11,34
3,anc4,19,B11,34
3,anc4,20,B11,34
3,anc4,21,B11,34
3,anc4,36,B11,40
3,anc4,37,B11,40
3,anc4,38,B11,40
3,anc4,39,B11,40
3,anc4,40,B11,40
3,anc4,41,B11,40
3,anc4,42,B11,40
3,anc4,57,B11,28
3,anc4,58,B11,28
3,anc4,59,B11,28
3,anc4,60,B11,28
3,anc4,61,B11,28
3,anc4,62,B11,28
3,anc4,63,B11,28
3,anc4,78,B11,22
3,anc4,79,B11,22
3,anc4,80,B11,22
3,anc4,81,B11,22
3,anc4,82,B11,22
3,anc4,83,B11,22
3,anc4,84,B11,22
3,anc4,99,B11,16
3,anc4,100,B11,16
3,anc4,101,B11,16
3,anc4,102,B11,16
3,anc4,103,B11,16
3,anc4,104,B11,16
3,anc4,105,B11,16
3,anc4,120,B11,10
3,anc4,121,B11,10
3,anc4,122,B11,10
3,anc4,123,B11,10
3,anc4,124,B11,10
3,anc4,125,B11,10
3,anc4,126,B11,10
3,10,15,C02,34
3,10,16,C02,34
3,10,17,C02,34
3,10,18,C02,34
3,10,19,C02,34
3,10,20,C02,34
3,10,21,C02,34
3,10,36,C02,40
3,10,37,C02,40
3,10,38,C02,40
3,10,39,C02,40
3,10,40,C02,40
3,10,41,C02,40
3,10,42,C02,40
3,10,57,C02,28
3,10,58,C02,28
3,10,59,C02,28
3,10,60,C02,28
3,10,61,C02,28
3,10,62,C02,28
3,10,63,C02,28
3,10,78,C02,22
3,10,79,C02,22
3,10,80,C02,22
3,10,81,C02,22
3,10,82,C02,22
3,10,83,C02,22
3,10,84,C02,22
3,10,99,C02,16
3,10,100,C02,16
3,10,101,C02,16
3,10,102,C02,16
3,10,103,C02,16
3,10,104,C02,16
3,10,105,C02,16
3,10,120,C02,10
3,10,121,C02,10
3,10,122,C02,10
3,10,123,C02,10
3,10,124,C02,10
3,10,125,C02,10
3,10,126,C02,10
3,30,15,C03,34
3,30,16,C03,34
3,30,17,C03,34
3,30,18,C03,34
3,30,19,C03,34
3,30,20,C03,34
3,30,21,C03,34
3,30,36,C03,40
3,30,37,C03,40
3,30,38,C03,40
3,30,39,C03,40
3,30,40,C03,40
3,30,41,C03,40
3,30,42,C03,40
3,30,57,C03,28
3,30,58,C03,28
3,30,59,C03,28
3,30,60,C03,28
3,30,61,C03,28
3,30,62,C03,28
3,30,63,C03,28
3,30,78,C03,22
3,30,79,C03,22
3,30,80,C03,22
3,30,81,C03,22
3,30,82,C03,22
3,30,83,C03,22
3,30,84,C03,22
3,30,99,C03,16
3,30,100,C03,16
3,30,101,C03,16
3,30,102,C03,16
3,30,103,C03,16
3,30,104,C03,16
3,30,105,C03,16
3,30,120,C03,10
3,30,121,C03,10
3,30,122,C03,10
3,30,123,C03,10
3,30,124,C03,10
3,30,125,C03,10
3,30,126,C03,10
3,5,15,C04,34
3,5,16,C04,34
3,5,17,C04,34
3,5,18,C04,34
3,5,19,C04,34
3,5,20,C04,34
3,5,21,C04,34
3,5,36,C04,40
3,5,37,C04,40
3,5,38,C04,40
3,5,39,C04,40
3,5,40,C04,40
3,5,41,C04,40
3,5,42,C04,40
3,5,57,C04,28
3,5,58,C04,28
3,5,59,C04,28
3,5,60,C04,28
3,5,61,C04,28
3,5,62,C04,28
3,5,63,C04,28
3,5,78,C04,22
3,5,79,C04,22
3,5,80,C04,22
3,5,81,C04,22
3,5,82,C04,22
3,5,83,C04,22
3,5,84,C04,22
3,5,99,C04,16
3,5,100,C04,16
3,5,101,C04,16
3,5,102,C04,16
3,5,103,C04,16
3,5,104,C04,16
3,5,105,C04,16
3,5,120,C04,10
3,5,121,C04,10
3,5,122,C04,10
3,5,123,C04,10
3,5,124,C04,10
3,5,125,C04,10
3,5,126,C04,10
3,cc1690,15,C05,34
3,cc1690,16,C05,34
3,cc1690,17,C05,34
3,cc1690,18,C05,34
3,cc1690,19,C05,34
3,cc1690,20,C05,34
3,cc1690,21,C05,34
3,cc1690,36,C05,40
3,cc1690,37,C05,40
3,cc1690,38,C05,40
3,cc1690,39,C05,40
3,cc1690,40,C05,40
3,cc1690,41,C05,40
3,cc1690,42,C05,40
3,cc1690,57,C05,28
3,cc1690,58,C05,28
3,cc1690,59,C05,28
3,cc1690,60,C05,28
3,cc1690,61,C05,28
3,cc1690,62,C05,28
3,cc1690,63,C05,28
3,cc1690,78,C05,22
3,cc1690,79,C05,22
3,cc1690,80,C05,22
3,cc1690,81,C05,22
3,cc1690,82,C05,22
3,cc1690,83,C05,22
