file_name,path,plate,well,date_time,RFU,unique_id,replicate,colour,x,Population,Ancestor_ID,Treatment,Note,temperature,population_id,round,keep,inoculation,state
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate21,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,21,G02,2018-09-27T00:37:18Z,11,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,8,21_G02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate22,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,22,B02,2018-09-27T00:44:34Z,8,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,22_B02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate22,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,22,C02,2018-09-27T00:44:34Z,13,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,22_C02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate22,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,22,D02,2018-09-27T00:44:34Z,19,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,8,22_D02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate22,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,22,E02,2018-09-27T00:44:34Z,18,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,22_E02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate22,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,22,F02,2018-09-27T00:44:34Z,8,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,8,22_F02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate22,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,22,G02,2018-09-27T00:44:34Z,9,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,8,22_G02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate23,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,23,B02,2018-09-27T00:51:51Z,13,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,23_B02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate23,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,23,C02,2018-09-27T00:51:51Z,15,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,23_C02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate23,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,23,D02,2018-09-27T00:51:51Z,17,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,8,23_D02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate23,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,23,E02,2018-09-27T00:51:51Z,14,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,23_E02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate23,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,23,F02,2018-09-27T00:51:51Z,7,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,8,23_F02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate23,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,23,G02,2018-09-27T00:51:51Z,9,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,8,23_G02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,B02,2018-09-27T00:59:10Z,7,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,8,24_B02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,C02,2018-09-27T00:59:10Z,16,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,24_C02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,D02,2018-09-27T00:59:10Z,16,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,8,24_D02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,E02,2018-09-27T00:59:10Z,13,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,8,24_E02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,F02,2018-09-27T00:59:10Z,11,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,8,24_F02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate24,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,24,G02,2018-09-27T00:59:10Z,10,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,8,24_G02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,B02,2018-09-26T22:15:42Z,9,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,NA,25_B02,single,yes,yes,time0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,C02,2018-09-26T22:15:42Z,15,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,NA,25_C02,single,yes,yes,time0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,D02,2018-09-26T22:15:42Z,13,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,NA,25_D02,single,yes,yes,time0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,E02,2018-09-26T22:15:42Z,15,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,NA,25_E02,single,yes,yes,time0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,F02,2018-09-26T22:15:42Z,10,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,NA,25_F02,single,yes,yes,time0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate25,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,25,G02,2018-09-26T22:15:42Z,8,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,NA,25_G02,single,yes,yes,time0
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,B02,2018-09-26T22:23:04Z,11,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,3_B02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,C02,2018-09-26T22:23:04Z,17,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,3_C02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,D02,2018-09-26T22:23:04Z,16,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,3_D02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,E02,2018-09-26T22:23:04Z,14,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,3_E02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,F02,2018-09-26T22:23:04Z,9,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,3_F02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate3,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,3,G02,2018-09-26T22:23:04Z,10,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,3_G02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,B02,2018-09-26T22:30:46Z,9,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,20,4_B02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,C02,2018-09-26T22:30:46Z,15,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,4_C02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,D02,2018-09-26T22:30:46Z,17,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,20,4_D02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,E02,2018-09-26T22:30:46Z,15,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,20,4_E02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,F02,2018-09-26T22:30:46Z,6,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,20,4_F02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate4,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,4,G02,2018-09-26T22:30:46Z,7,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,20,4_G02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,B02,2018-09-26T22:38:20Z,11,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,30,5_B02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,C02,2018-09-26T22:38:20Z,17,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,5_C02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,D02,2018-09-26T22:38:20Z,14,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,5_D02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,E02,2018-09-26T22:38:20Z,18,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,5_E02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,F02,2018-09-26T22:38:20Z,8,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,5_F02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate5,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,5,G02,2018-09-26T22:38:20Z,10,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,5_G02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,B02,2018-09-26T22:45:41Z,16,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,30,6_B02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,C02,2018-09-26T22:45:41Z,16,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,6_C02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,D02,2018-09-26T22:45:41Z,18,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,6_D02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,E02,2018-09-26T22:45:41Z,14,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,6_E02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,F02,2018-09-26T22:45:41Z,7,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,6_F02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate6,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,6,G02,2018-09-26T22:45:41Z,9,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,6_G02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,B02,2018-09-26T22:53:03Z,8,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,30,7_B02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,C02,2018-09-26T22:53:03Z,18,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,7_C02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,D02,2018-09-26T22:53:03Z,16,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,7_D02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,E02,2018-09-26T22:53:03Z,14,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,7_E02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,F02,2018-09-26T22:53:03Z,11,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,7_F02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate7,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,7,G02,2018-09-26T22:53:03Z,10,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,7_G02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,B02,2018-09-26T23:00:21Z,10,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,30,8_B02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,C02,2018-09-26T23:00:21Z,14,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,8_C02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,D02,2018-09-26T23:00:21Z,11,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,30,8_D02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,E02,2018-09-26T23:00:21Z,14,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,30,8_E02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,F02,2018-09-26T23:00:21Z,8,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,30,8_F02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate8,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,8,G02,2018-09-26T23:00:21Z,10,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,30,8_G02,repeat,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,B02,2018-09-26T23:07:38Z,9,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,9_B02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,C02,2018-09-26T23:07:38Z,12,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,9_C02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,D02,2018-09-26T23:07:38Z,14,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,9_D02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,E02,2018-09-26T23:07:38Z,15,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,9_E02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,F02,2018-09-26T23:07:38Z,6,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,9_F02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-plate9,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-26-,9,G02,2018-09-26T23:07:38Z,9,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,9_G02,single,yes,yes,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,B02,2018-09-27T09:40:48Z,22,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,25,12_B02,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,C02,2018-09-27T09:40:48Z,22,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,12_C02,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,D02,2018-09-27T09:40:48Z,30,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,25,12_D02,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,E02,2018-09-27T09:40:48Z,28,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,25,12_E02,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,F02,2018-09-27T09:40:48Z,17,F02_anc4_NA_NA,NA,wx,NA,anc4,NA,Anc4,NA,25,12_F02,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate12,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,12,G02,2018-09-27T09:40:48Z,19,G02_11_Anc 4_N,NA,yx,NA,11,Anc 4,N,NA,25,12_G02,repeat,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,B02,2018-09-27T17:27:35Z,295,B02_35_Anc 4_BS,NA,w,NA,35,Anc 4,BS,NA,35,13_B02,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,C02,2018-09-27T17:27:35Z,217,C02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,35,13_C02,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,D02,2018-09-27T17:27:35Z,291,D02_21_Anc 4_B,NA,g,NA,21,Anc 4,B,NA,35,13_D02,single,yes,no,growth
data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-plate13,data-raw/anc4-pilot-september2018/anc4-pilot-2018-09-26/anc4-pilot-setup-2018-09-27-,13,E02,2018-09-27T17:27:35Z,184,E02_15_Anc 4_S,NA,b,NA,15,Anc 4,S,NA,35,13_E02,single,yes,no,growth
